0,1265.33
0,10.11
1,10.364
0,33.235
1,32.524
2,32.98
0,2433.9
2,2471.55
1,2473.57
3,2479.07
3,1232.09
4,1225.71
0,2402.22
1,2395.86
2,2397.89
0,1492.48
1,1489.29
2,1492.32
3,1489.79
4,1484.49
5,1494.73
0,2330.26
1,2334.71
2,2331.1
3,2334.26
4,2324.73
5,2334.05
6,2332.3
0,2330.56
1,2343.76
2,2334.53
3,2344.25
4,2335.97
5,2343.66
6,2328.86
7,2341.95
0,2374.24
1,2372.78
2,2374.21
3,2377.79
4,2367.88
5,2372.3
6,2368.21
7,2372.67
8,2368.94
0,2494.99
1,2503.55
2,2500.99
3,2498.36
4,2502.38
5,2503.84
6,2501.84
7,2497.09
8,2493.64
9,2498.58
0,2779.95
1,2787.72
2,2784.8
3,2789.19
4,2787.99
5,2784.85
6,2779.46
7,2783.76
8,2780.2
9,2788.84
10,2779.4
0,2724.75
1,2720.65
2,2724.77
3,2725.12
4,2719.15
5,2724.64
6,2717.91
7,2724.74
8,2718.15
9,2719.91
10,2719.09
11,2725.66
0,3565.58
1,3593.57
2,3591.12
3,3586.94
4,3580.55
5,3592.03
6,3568.92
7,3588.05
8,3589.05
9,3592.85
10,3576.82
11,3587.44
12,3577.59
0,2473.66
1,2476.35
2,2472.95
3,2476.59
4,2472.18
5,2468.95
6,2465.99
7,2476.51
8,2466.22
9,2470.81
10,2473.07
11,2477.1
12,2473.12
13,2476.72
0,2451.43
1,2457.22
2,2450.93
3,2456.88
4,2443.8
5,2456.18
6,2449.55
7,2455.75
8,2450.03
9,2451.16
10,2451.6
11,2452.9
12,2452.14
13,2452.62
14,2451.79
0,2567.08
1,2575.67
2,2566.46
3,2573.57
4,2570.81
5,2566.88
6,2563.79
7,2566.2
8,2569.72
9,2572.57
10,2570.28
11,2567.23
12,2563.49
13,2573.6
14,2571.89
15,2569.75
0,2452.57
1,2456.74
2,2443.85
3,2452.86
4,2451.67
5,2460.72
6,2450.83
7,2455.96
8,2444.5
9,2460.7
10,2452.96
11,2457.6
12,2453.42
13,2456.87
14,2453.78
15,2462.86
16,2453.62
0,2803.61
1,2802.93
2,2790.22
3,2804.9
4,2803.9
5,2803.71
6,2803.85
7,2809.76
8,2795.78
9,2801.38
10,2801.11
11,2800.12
12,2793.99
13,2802.52
14,2788.13
15,2796.23
16,2802.62
17,2809.64
0,2481.75
1,2489.74
3,2487.59
4,2473.15
5,2485.41
6,2472.22
7,2489.14
8,2480.68
9,2489.47
10,2474.89
11,2490.74
12,2475.18
13,2488.37
14,2481.96
15,2485.96
16,2463.23
17,2485.69
18,2481.81
2,2458.58
0,2525.4
1,2534.03
2,2524.93
3,2533.7
4,2517.29
5,2527.24
6,2511.14
7,2531.47
8,2522.15
9,2531.29
10,2523.47
11,2533.54
12,2524.7
13,2527.78
14,2517.32
15,2534.59
16,2518.51
17,2534.14
18,2525.16
19,2528.41
0,2506.57
1,2519.71
2,2513.26
3,2521.39
4,2512.17
5,2522.8
6,2501.76
7,2521.97
8,2510.53
9,2516.88
10,2506.75
11,2522.28
12,2503.21
13,2518.58
14,2512.51
15,2523.83
16,2512.72
17,2519.62
18,2513.34
19,2518.51
20,2505.95
0,2543.97
1,2552.77
2,2536.61
3,2551.22
4,2544.61
5,2553.39
6,2544.79
7,2549.82
8,2539.41
9,2551.39
10,2543.61
11,2552.16
12,2543.6
13,2547.59
14,2534.92
15,2551.62
16,2541.99
17,2545.58
18,2541.47
19,2551.24
20,2536.46
21,2552.05
0,2540.42
1,2554.56
2,2549.56
3,2560.96
4,2548.98
5,2553.41
6,2554.99
7,2558.33
8,2549.7
9,2561.35
10,2542.55
11,2560.82
12,2541.38
13,2559.41
14,2541.15
15,2557.81
16,2540.68
17,2552.35
18,2545.78
19,2559.69
20,2540.9
21,2555.99
22,2549.19
0,2782.67
1,2791.79
3,2791.14
4,2783.11
5,2786.76
6,2774.81
7,2787.5
8,2782.96
9,2792.18
11,2790.3
12,2782.26
13,2791.06
14,2781.3
16,2780.54
17,2789.47
18,2770.34
19,2790.4
20,2772.75
21,2790.45
22,2772.24
23,2790.84
2,2782.9
10,2773.24
15,2785.78
